Country,Year,Sex,Age <5,Age 5-14,Age 15-24,Age 25-34,Age 35-44,Age 45-54,Age 55-64,Age >64
Uruguay,1988,F,138100.0,269000.0,245500.0,207700.0,179000.0,175900.0,161600.0,189200.0
Uruguay,1989,M,144300.0,279300.0,254500.0,210200.0,175200.0,171000.0,148400.0,143300.0
Uruguay,1989,F,139100.0,271000.0,247300.0,209200.0,180400.0,177300.0,162900.0,190700.0
Uruguay,1990,M,133000.0,275000.0,247000.0,216000.0,182000.0,157000.0,149000.0,149000.0
Uruguay,1990,F,127000.0,264000.0,240000.0,224000.0,189000.0,169000.0,164000.0,209000.0
Venezuela,1950,M,415000.0,603100.0,483200.0,396000.0,296900.0,180600.0,92100.0,52000.0
Venezuela,1950,F,395700.0,570800.0,486900.0,363300.0,265800.0,169900.0,104000.0,81300.0
Venezuela,1951,M,424900.0,617300.0,495400.0,406300.0,304600.0,185100.0,94400.0,53200.0
Venezuela,1951,F,405700.0,584400.0,499000.0,372200.0,272400.0,174200.0,106700.0,83400.0
Venezuela,1952,M,464900.0,698200.0,516900.0,401700.0,302700.0,193700.0,100600.0,59200.0
Venezuela,1952,F,443400.0,651700.0,524100.0,380400.0,277600.0,180500.0,107300.0,83300.0
Venezuela,1953,M,485500.0,728500.0,540600.0,420400.0,316800.0,202400.0,104900.0,61700.0
Venezuela,1953,F,461600.0,677900.0,545900.0,396300.0,289100.0,187900.0,111700.0,86700.0
Venezuela,1954,M,506100.0,758800.0,564200.0,439300.0,330700.0,211100.0,109300.0,64200.0
Venezuela,1954,F,479900.0,704400.0,567900.0,412400.0,300600.0,195200.0,115900.0,90200.0
Venezuela,1955,M,526800.0,789000.0,587900.0,458000.0,344600.0,219600.0,113500.0,66800.0
Venezuela,1955,F,498100.0,730400.0,589800.0,428300.0,311900.0,202500.0,120300.0,93400.0
Venezuela,1956,M,548500.0,820500.0,612600.0,477800.0,359200.0,228500.0,118000.0,69600.0
Venezuela,1956,F,517100.0,757700.0,612600.0,444900.0,323800.0,210300.0,124900.0,97000.0
Venezuela,1957,M,570000.0,852200.0,637300.0,497400.0,373700.0,237500.0,122600.0,71900.0
Venezuela,1957,F,536100.0,785100.0,635400.0,461600.0,335800.0,218000.0,129400.0,100500.0
Venezuela,1958,M,633900.0,952800.0,592000.0,497300.0,349500.0,234800.0,133000.0,76000.0
Venezuela,1958,F,613500.0,921900.0,586400.0,459000.0,319300.0,218700.0,138400.0,103600.0
Venezuela,1959,M,657600.0,988500.0,614100.0,515900.0,362600.0,243500.0,138000.0,78700.0
Venezuela,1959,F,636400.0,956400.0,608300.0,476300.0,331300.0,227000.0,143500.0,107300.0
Venezuela,1960,M,683500.0,1027500.0,638400.0,536300.0,376800.0,253100.0,143400.0,81900.0
Venezuela,1960,F,661500.0,994000.0,632200.0,495000.0,344300.0,235900.0,149200.0,111700.0
Venezuela,1961,M,707900.0,1063900.0,661000.0,555300.0,390200.0,262100.0,148500.0,84800.0
Venezuela,1961,F,685000.0,1029500.0,654700.0,512600.0,356600.0,244300.0,154500.0,115600.0
Venezuela,1962,M,735600.0,1105600.0,686900.0,577100.0,405500.0,272400.0,154400.0,87900.0
Venezuela,1962,F,711900.0,1069800.0,680400.0,532700.0,370700.0,253900.0,160600.0,120100.0
Venezuela,1963,M,763400.0,1147400.0,712900.0,598900.0,420900.0,282800.0,160200.0,91300.0
Venezuela,1963,F,738800.0,1110300.0,706100.0,552800.0,384600.0,263400.0,166600.0,124800.0
Venezuela,1964,M,791200.0,1189200.0,738800.0,620700.0,436200.0,293000.0,166100.0,94700.0
Venezuela,1964,F,765600.0,1150600.0,731800.0,573000.0,398600.0,273100.0,172700.0,129200.0
Venezuela,1965,M,802600.0,1216800.0,779100.0,645500.0,454600.0,307000.0,177500.0,101000.0
Venezuela,1965,F,769900.0,1163700.0,778200.0,599600.0,410100.0,293000.0,182200.0,142900.0
Venezuela,1966,M,829900.0,1258100.0,805600.0,667400.0,470000.0,317300.0,183600.0,104500.0
Venezuela,1966,F,796000.0,1203200.0,804600.0,620000.0,424000.0,302900.0,188400.0,147900.0
Venezuela,1967,M,874500.0,1314400.0,816600.0,686100.0,482100.0,323800.0,183600.0,104800.0
Venezuela,1967,F,847500.0,1271600.0,808900.0,633600.0,440400.0,301600.0,190300.0,142900.0
Venezuela,1968,M,893200.0,1341700.0,834000.0,700700.0,492000.0,330200.0,187100.0,107000.0
Venezuela,1968,F,864900.0,1298500.0,825600.0,646600.0,449700.0,308200.0,194500.0,145800.0
Venezuela,1969,M,922500.0,1386700.0,861600.0,723800.0,508600.0,341600.0,193700.0,110500.0
Venezuela,1969,F,892800.0,1341600.0,853300.0,668100.0,464800.0,318400.0,201400.0,150700.0
Venezuela,1970,M,954100.0,1434200.0,891000.0,748600.0,526000.0,353200.0,200300.0,114300.0
Venezuela,1970,F,923300.0,1387600.0,882500.0,691000.0,480700.0,329300.0,208300.0,155900.0
Venezuela,1971,M,869000.0,1563600.0,1054300.0,620300.0,507700.0,341500.0,206300.0,139400.0
Venezuela,1971,F,847800.0,1515300.0,1105400.0,642800.0,488100.0,326100.0,211100.0,172800.0
Venezuela,1972,M,895800.0,1612000.0,1086800.0,639500.0,523300.0,352100.0,212700.0,143600.0
Venezuela,1972,F,873900.0,1562100.0,1139600.0,662600.0,503200.0,336100.0,217500.0,178100.0
Venezuela,1973,M,923700.0,1662100.0,1120700.0,659400.0,539600.0,363100.0,219400.0,148000.0
Venezuela,1973,F,901100.0,1610700.0,1175000.0,683200.0,518900.0,346600.0,224300.0,183800.0
Venezuela,1974,M,965900.0,1626100.0,1205300.0,706000.0,532500.0,385200.0,229700.0,159200.0
Venezuela,1974,F,934400.0,1595100.0,1231700.0,744400.0,527500.0,364100.0,233300.0,191200.0
Venezuela,1975,M,1002400.0,1646900.0,1257200.0,743100.0,540200.0,400800.0,238400.0,165700.0
Venezuela,1975,F,967000.0,1614500.0,1274700.0,786200.0,539000.0,378600.0,240900.0,197400.0
Venezuela,1976,M,1034700.0,1673100.0,1306700.0,783000.0,549200.0,415700.0,247700.0,172800.0
Venezuela,1976,F,996100.0,1638700.0,1314000.0,829500.0,551900.0,393300.0,249000.0,203900.0
Venezuela,1977,M,1061800.0,1706100.0,1354000.0,826000.0,558600.0,429700.0,257700.0,179800.0
Venezuela,1977,F,1020800.0,1668900.0,1356100.0,874800.0,565300.0,408400.0,258000.0,211000.0
Venezuela,1978,M,1093800.0,1757800.0,1394900.0,851000.0,575500.0,442600.0,265500.0,185200.0
Venezuela,1978,F,1051700.0,1719400.0,1397200.0,901300.0,582500.0,420700.0,265800.0,217300.0
Venezuela,1979,M,1194000.0,1915000.0,1551000.0,989000.0,618000.0,495000.0,305000.0,211000.0
Venezuela,1979,F,1151000.0,1878000.0,1542000.0,1047000.0,640000.0,473000.0,299000.0,241000.0
Venezuela,1980,M,1167000.0,1979000.0,1585000.0,1155000.0,697000.0,493000.0,305000.0,220000.0
Venezuela,1980,F,1120000.0,1905000.0,1533000.0,1115000.0,683000.0,487000.0,314000.0,259000.0
Venezuela,1981,M,1200000.0,2009800.0,1638800.0,1194800.0,731900.0,506000.0,320000.0,230000.0
Venezuela,1981,F,1153000.0,1934800.0,1584800.0,1157800.0,716900.0,502000.0,328000.0,272000.0
Venezuela,1982,M,1231500.0,2047200.0,1687300.0,1236300.0,770200.0,519200.0,334000.0,239000.0
Venezuela,1982,F,1182500.0,1970200.0,1633300.0,1199200.0,753200.0,516200.0,341000.0,284000.0
Venezuela,1983,M,1247500.0,2069500.0,1707400.0,1264300.0,797200.0,525200.0,345000.0,247000.0
Venezuela,1983,F,1222500.0,2035500.0,1699400.0,1256300.0,788200.0,533200.0,361000.0,295000.0
Venezuela,1985,M,1305100.0,2180200.0,1803200.0,1357200.0,899100.0,560000.0,374000.0,269000.0
Venezuela,1985,F,1254100.0,2100200.0,1747200.0,1324200.0,879100.0,561000.0,383000.0,320000.0
Venezuela,1986,M,1340700.0,2239800.0,1852500.0,1394300.0,923700.0,575400.0,384300.0,276400.0
Venezuela,1986,F,1288400.0,2157600.0,1795000.0,1360400.0,903100.0,576400.0,393500.0,328700.0
Venezuela,1987,M,1377000.0,2300300.0,1902600.0,1431900.0,948600.0,590800.0,394600.0,283800.0
Venezuela,1987,F,1323200.0,2215900.0,1843400.0,1397000.0,927400.0,591800.0,404100.0,337500.0
Venezuela,1988,M,1262000.0,2309000.0,1897000.0,1478000.0,1037000.0,612000.0,414000.0,303000.0
Venezuela,1988,F,1213000.0,2225000.0,1839000.0,1446000.0,1017000.0,615000.0,425000.0,362000.0
Venezuela,1989,M,1269000.0,2349000.0,1928000.0,1522000.0,1083000.0,636000.0,427000.0,314000.0
Venezuela,1989,F,1219000.0,2263000.0,1869000.0,1489000.0,1064000.0,639000.0,439000.0,378000.0
Venezuela,1990,M,1376100.0,2418700.0,1937300.0,1571000.0,1111900.0,661100.0,434900.0,322400.0
Venezuela,1990,F,1319800.0,2326800.0,1876500.0,1545400.0,1095000.0,664800.0,451900.0,388400.0
Venezuela,1992,M,1397100.0,2510500.0,2006800.0,1664700.0,1188600.0,729500.0,455300.0,352700.0
Venezuela,1992,F,1339300.0,2414300.0,1942700.0,1637900.0,1175100.0,731600.0,475300.0,424500.0
Venezuela,1993,M,1402600.0,2551900.0,2047700.0,1708400.0,1224800.0,768100.0,465300.0,369300.0
Venezuela,1993,F,1344400.0,2453500.0,1982100.0,1681000.0,1213400.0,769200.0,487000.0,444000.0
Venezuela,1994,M,1406700.0,2590800.0,2091900.0,1747600.0,1262100.0,808500.0,476400.0,386000.0
Venezuela,1994,F,1348000.0,2490400.0,2024700.0,1719500.0,1252700.0,808800.0,499800.0,464200.0
Bahrain,1985,M,26000.0,42000.0,49700.0,67600.0,32400.0,17300.0,8400.0,4600.0
Bahrain,1985,F,25300.0,41400.0,37800.0,27600.0,15900.0,11000.0,5800.0,4400.0
Bahrain,1987,M,26600.0,43200.0,49400.0,63900.0,30800.0,16900.0,8500.0,4900.0
Bahrain,1987,F,25900.0,42500.0,38600.0,27500.0,16000.0,11300.0,6000.0,4400.0
Bahrain,1988,M,31900.0,46500.0,44100.0,61600.0,42900.0,20600.0,10200.0,5500.0
Bahrain,1988,F,30800.0,45400.0,38300.0,32000.0,19000.0,11900.0,6900.0,4800.0
Bahrain,2002,M,32177.0,63997.0,64465.0,102866.0,85175.0,46101.0,14326.0,9086.0
Bahrain,2002,F,30396.0,60663.0,53967.0,57554.0,47691.0,22774.0,10358.0,8953.0
Bahrain,2003,M,33161.0,65769.0,69168.0,114651.0,92743.0,51560.0,16107.0,9742.0
Bahrain,2003,F,31491.0,62413.0,57294.0,62457.0,51159.0,25909.0,11126.0,9769.0
Bahrain,2004,M,34216.0,67678.0,74305.0,127766.0,101174.0,57576.0,18047.0,10432.0
Bahrain,2004,F,32670.0,64308.0,60894.0,67840.0,54977.0,29282.0,11953.0,10625.0
Bahrain,2005,M,35364.0,69742.0,79928.0,142375.0,110573.0,64212.0,20163.0,11161.0
Bahrain,2005,F,33940.0,66362.0,64792.0,73758.0,59185.0,32917.0,12847.0,11525.0
Bahrain,2006,M,36568.0,71974.0,86090.0,158656.0,121055.0,71542.0,22474.0,11925.0
Bahrain,2006,F,35311.0,68590.0,69020.0,80271.0,63831.0,36837.0,13809.0,12469.0
Bahrain,2007,M,37799.0,74222.0,92875.0,176938.0,132680.0,79746.0,25066.0,12751.0
Bahrain,2007,F,36731.0,70861.0,73617.0,87472.0,68956.0,41217.0,14869.0,13500.0
Bahrain,2008,M,40284.0,76617.0,96458.0,196832.0,142136.0,83730.0,27733.0,12800.0
Bahrain,2008,F,39102.0,72955.0,76246.0,93449.0,71244.0,44224.0,16245.0,13441.0
Bahrain,2009,M,43462.0,79180.0,102256.0,222448.0,154585.0,87973.0,29794.0,12299.0
Bahrain,2009,F,42031.0,75122.0,80832.0,99580.0,72249.0,46586.0,17476.0,12542.0
Bahrain,2010,M,45309.0,81414.0,103388.0,235591.0,160608.0,91624.0,33334.0,12954.0
Bahrain,2010,F,43816.0,77140.0,80571.0,104368.0,75499.0,50210.0,19114.0,13345.0
Bahrain,2011,M,46681.0,81209.0,101695.0,220691.0,152816.0,90139.0,34971.0,13281.0
Bahrain,2011,F,44877.0,77270.0,75788.0,98138.0,72961.0,50621.0,20396.0,13486.0
Bahrain,2014,M,51400.0,86539.0,100635.0,237952.0,160546.0,98376.0,50483.0,20556.0
Bahrain,2014,F,49196.0,82452.0,78926.0,110838.0,80752.0,58351.0,30507.0,17053.0
Brunei Darussalam,1995,M,15800.0,30400.0,26000.0,30700.0,24400.0,13000.0,5000.0,4100.0
Brunei Darussalam,1995,F,13900.0,27100.0,26200.0,29800.0,21300.0,11000.0,4500.0,4100.0
Brunei Darussalam,2001,M,17833.0,34471.0,29404.0,34762.0,27565.0,14692.0,5681.0,4566.0
Brunei Darussalam,2001,F,16448.0,32160.0,31163.0,35386.0,25397.0,13144.0,5421.0,4751.0
Brunei Darussalam,2002,M,22000.0,35000.0,30400.0,37800.0,29800.0,15500.0,5700.0,4400.0
Brunei Darussalam,2002,F,19100.0,31900.0,30700.0,34300.0,24800.0,13000.0,5400.0,4400.0
Brunei Darussalam,2003,M,24600.0,35000.0,30500.0,37500.0,29600.0,15500.0,5800.0,4000.0
Brunei Darussalam,2003,F,22200.0,31900.0,30800.0,34500.0,24800.0,13100.0,5400.0,4400.0
Brunei Darussalam,2004,M,18600.0,36500.0,34200.0,39400.0,31100.0,17700.0,6700.0,5200.0
Brunei Darussalam,2004,F,16300.0,31600.0,33000.0,36600.0,26300.0,14900.0,6400.0,5200.0
Brunei Darussalam,2005,M,18500.0,37100.0,35400.0,40800.0,32100.0,18600.0,7200.0,5600.0
Brunei Darussalam,2005,F,16200.0,31800.0,34200.0,37800.0,26900.0,15700.0,6800.0,5400.0
Brunei Darussalam,2006,M,18700.0,38000.0,36900.0,42900.0,33300.0,19800.0,7700.0,6000.0
Brunei Darussalam,2006,F,16400.0,32200.0,35200.0,38900.0,27400.0,16600.0,7100.0,5900.0
Brunei Darussalam,2010,M,19100.0,38400.0,41200.0,46600.0,34800.0,21900.0,10200.0,6900.0
Brunei Darussalam,2010,F,16300.0,32700.0,38200.0,42500.0,29200.0,18800.0,10100.0,7500.0
Brunei Darussalam,2011,M,18800.0,38400.0,40900.0,47000.0,36100.0,23300.0,11400.0,7400.0
